PCP,Well,Date,Time,THP,THT,Status,PLATFORM,StatusUPD
702.6250093,B051S,1/1/2019,0,-110.2000349,-24.56017513,1,Samarang,1
698.9757143,B051S,1/2/2019,0,-110.1979904,-24.56054751,1,Samarang,1
700.8534569,B051S,1/3/2019,0,-110.1860311,-24.55842428,1,Samarang,1
697.3531815,B051S,1/4/2019,0,-110.1876175,-24.55782776,1,Samarang,1
698.1206207,B051S,1/5/2019,0,-110.1867499,-24.5585771,1,Samarang,1
704.0022519,B051S,1/6/2019,0,-110.1876537,-24.55795204,1,Samarang,1
718.3251727,B051S,1/7/2019,0,-110.1848971,-24.55842775,1,Samarang,1
718.3251727,B051S,1/8/2019,0,-110.1848971,-24.55842775,1,Samarang,1
718.3251727,B051S,1/9/2019,0,-110.1848971,-24.55842775,1,Samarang,1
718.3251727,B051S,1/10/2019,0,-110.1848971,-24.55842775,1,Samarang,1
718.3251727,B051S,1/11/2019,0,-110.1848971,-24.55842775,1,Samarang,1
718.3251727,B051S,1/12/2019,0,-110.1848971,-24.55842775,1,Samarang,1
718.3251727,B051S,1/13/2019,0,-110.1848971,-24.55842775,1,Samarang,1
718.3251727,B051S,1/14/2019,0,-110.1848971,-24.55842775,1,Samarang,1
718.3251727,B051S,1/15/2019,0,-110.1848971,-24.55842775,1,Samarang,1
718.3251727,B051S,1/16/2019,0,-110.1848971,-24.55842775,1,Samarang,1
718.3251727,B051S,1/17/2019,0,-110.1848971,-24.55842775,1,Samarang,1
718.3251727,B051S,1/18/2019,0,-110.1848971,-24.55842775,1,Samarang,1
718.3251727,B051S,1/19/2019,0,-110.1848971,-24.55842775,1,Samarang,1
718.3251727,B051S,1/20/2019,0,-110.1848971,-24.55842775,1,Samarang,1
718.3251727,B051S,1/21/2019,0,-110.1848971,-24.55842775,1,Samarang,1
718.3251727,B051S,1/22/2019,0,-110.1848971,-24.55842775,1,Samarang,1
697.0495262,B051S,1/23/2019,0,-110.2058232,-24.56188983,1,Samarang,1
696.6065184,B051S,1/24/2019,0,-110.197437,-24.56042358,1,Samarang,1
695.2840251,B051S,1/25/2019,0,-110.189669,-24.55892702,1,Samarang,1
695.2159651,B051S,1/26/2019,0,-110.199144,-24.56054523,1,Samarang,1
704.8029579,B051S,1/27/2019,0,-110.2109404,-24.5636668,1,Samarang,1
704.8029579,B051S,1/28/2019,0,-110.2109404,-24.5636668,1,Samarang,1
704.8029579,B051S,1/29/2019,0,-110.2109404,-24.5636668,1,Samarang,1
704.8029579,B051S,1/30/2019,0,-110.2109404,-24.5636668,1,Samarang,1
697.5117861,B051S,1/31/2019,0,-110.1999435,-24.56008804,1,Samarang,1
689.4187918,B051S,2/1/2019,0,-110.1973206,-24.56063173,1,Samarang,1
688.7593452,B051S,2/2/2019,0,-110.1938832,-24.56020881,1,Samarang,1
687.3101436,B051S,2/3/2019,0,-110.1967719,-24.56009701,1,Samarang,1
695.7007877,B051S,2/4/2019,0,-110.1970441,-24.56065897,1,Samarang,1
693.1445311,B051S,2/5/2019,0,-110.1972113,-24.55976942,1,Samarang,1
853.9473847,B051S,2/6/2019,0,-110.1957776,-24.56096997,1,Samarang,1
843.9038924,B051S,2/7/2019,0,-110.1981801,-24.56035178,1,Samarang,1
839.8018286,B051S,2/8/2019,0,-110.1966166,-24.56049343,1,Samarang,1
699.6060801,B051S,2/9/2019,0,-110.19567,-24.5601585,1,Samarang,1
692.7298172,B051S,2/10/2019,0,-110.1960716,-24.56017595,1,Samarang,1
686.4313365,B051S,2/11/2019,0,-110.1952481,-24.56022954,1,Samarang,1
639.4293998,B051S,2/12/2019,0,-110.1966969,-24.56027698,1,Samarang,1
706.537429,B051S,2/13/2019,0,-110.1956619,-24.56072457,1,Samarang,1
710.9038838,B051S,2/14/2019,0,-110.1972855,-24.56016795,1,Samarang,1
712.1605545,B051S,2/15/2019,0,-110.1989776,-24.56075731,1,Samarang,1
714.0108618,B051S,2/16/2019,0,-110.1952371,-24.55993422,1,Samarang,1
712.7466959,B051S,2/17/2019,0,-110.1968445,-24.56006211,1,Samarang,1
713.6653444,B051S,2/18/2019,0,-110.1949766,-24.56083867,1,Samarang,1
709.3381183,B051S,2/19/2019,0,-110.2004281,-24.56068251,1,Samarang,1
707.9081994,B051S,2/20/2019,0,-110.1908351,-24.55951891,1,Samarang,1
708.1097528,B051S,2/21/2019,0,-110.1958761,-24.56006541,1,Samarang,1
707.1700362,B051S,2/22/2019,0,-110.1935493,-24.55957745,1,Samarang,1
705.8530341,B051S,2/23/2019,0,-110.1966289,-24.5610432,1,Samarang,1
705.1327805,B051S,2/24/2019,0,-110.1959784,-24.56060425,1,Samarang,1
701.7429689,B051S,2/25/2019,0,-110.1969968,-24.55989155,1,Samarang,1
698.5916391,B051S,2/26/2019,0,-110.1960848,-24.55974132,1,Samarang,1
698.6573344,B051S,2/27/2019,0,-110.1963729,-24.56015302,1,Samarang,1
702.8365539,B051S,2/28/2019,0,-110.1961225,-24.56044311,1,Samarang,1
711.8606364,B051S,3/1/2019,0,-110.1980021,-24.56091314,1,Samarang,1
707.6417289,B051S,3/2/2019,0,-110.1974678,-24.56030629,1,Samarang,1
709.9919723,B051S,3/3/2019,0,-110.1956234,-24.56046093,1,Samarang,1
708.4237413,B051S,3/4/2019,0,-110.19396,-24.55998636,1,Samarang,1
707.3545045,B051S,3/5/2019,0,-110.191784,-24.55959886,1,Samarang,1
697.0905989,B051S,3/6/2019,0,-110.1961879,-24.56004044,1,Samarang,1
702.527774,B051S,3/7/2019,0,-110.1919164,-24.55984367,1,Samarang,1
708.949371,B051S,3/8/2019,0,-110.1954796,-24.56048758,1,Samarang,1
709.6212751,B051S,3/9/2019,0,-110.1934176,-24.55962498,1,Samarang,1
713.0466115,B051S,3/10/2019,0,-110.1950342,-24.56003493,1,Samarang,1
712.8884077,B051S,3/11/2019,0,-110.1909327,-24.55959338,1,Samarang,1
710.9402438,B051S,3/12/2019,0,-110.1989343,-24.55993306,1,Samarang,1
711.0331902,B051S,3/13/2019,0,-110.1922648,-24.559063,1,Samarang,1
709.9656772,B051S,3/14/2019,0,-110.1883337,-24.55888106,1,Samarang,1
710.7927798,B051S,3/15/2019,0,-110.1911638,-24.55966558,1,Samarang,1
709.9422513,B051S,3/16/2019,0,-110.1963416,-24.56050905,1,Samarang,1
710.1893116,B051S,3/17/2019,0,-110.1955397,-24.55991769,1,Samarang,1
709.6553558,B051S,3/18/2019,0,-110.1901415,-24.55925869,1,Samarang,1
709.5505421,B051S,3/19/2019,0,-110.1890773,-24.55851541,1,Samarang,1
710.1713943,B051S,3/20/2019,0,-110.1890639,-24.55862666,1,Samarang,1
710.2782659,B051S,3/21/2019,0,-110.194258,-24.55975616,1,Samarang,1
709.4777763,B051S,3/22/2019,0,-110.1924874,-24.55968018,1,Samarang,1
710.9672925,B051S,3/23/2019,0,-110.1961022,-24.55993288,1,Samarang,1
710.0697862,B051S,3/24/2019,0,-110.1868181,-24.55826252,1,Samarang,1
709.9106789,B051S,3/25/2019,0,-110.1825328,-24.55831234,1,Samarang,1
703.654339,B051S,3/26/2019,0,-110.1846352,-24.55746351,1,Samarang,1
708.175986,B051S,3/27/2019,0,-110.1953924,-24.55941845,1,Samarang,1
708.7437642,B051S,3/28/2019,0,-110.1868562,-24.55822383,1,Samarang,1
519.5918698,B051S,3/29/2019,0,-110.1885225,-24.55915592,1,Samarang,1
712.4571196,B051S,3/30/2019,0,-110.1846946,-24.55755203,1,Samarang,1
710.3679009,B051S,3/31/2019,0,-110.1849571,-24.5573682,1,Samarang,1
712.8237382,B051S,4/1/2019,0,-110.1817937,-24.5574624,1,Samarang,1
696.0737006,B051S,4/2/2019,0,-110.1876171,-24.55773857,1,Samarang,1
704.0335179,B051S,4/3/2019,0,-110.1862164,-24.55815785,1,Samarang,1
705.7075631,B051S,4/4/2019,0,-110.189005,-24.55889032,1,Samarang,1
711.4954005,B051S,4/5/2019,0,-110.1818873,-24.55778321,1,Samarang,1
712.9669916,B051S,4/6/2019,0,-110.1889691,-24.55851867,1,Samarang,1
706.9444468,B051S,4/7/2019,0,-110.1860074,-24.55803397,1,Samarang,1
696.7235098,B051S,4/8/2019,0,-110.1882936,-24.55812334,1,Samarang,1
712.296974,B051S,4/9/2019,0,-110.1829135,-24.55756049,1,Samarang,1
711.7411154,B051S,4/10/2019,0,-110.1868428,-24.55757493,1,Samarang,1
706.38936,B051S,4/11/2019,0,-110.1847956,-24.55816696,1,Samarang,1
706.0568492,B051S,4/12/2019,0,-110.1804657,-24.55752395,1,Samarang,1
712.3707312,B051S,4/13/2019,0,-110.1765509,-24.55656119,1,Samarang,1
714.2838459,B051S,4/14/2019,0,-110.1826105,-24.55688654,1,Samarang,1
715.3959286,B051S,4/15/2019,0,-110.1864279,-24.55741925,1,Samarang,1
714.1693745,B051S,4/16/2019,0,-110.1808687,-24.55622301,1,Samarang,1
713.9247093,B051S,4/17/2019,0,-110.1828618,-24.55743542,1,Samarang,1
713.3545278,B051S,4/18/2019,0,-110.1835787,-24.55743264,1,Samarang,1
713.5537675,B051S,4/19/2019,0,-110.1820519,-24.55738259,1,Samarang,1
714.446616,B051S,4/20/2019,0,-110.185763,-24.55847311,1,Samarang,1
714.1303009,B051S,4/21/2019,0,-110.1844053,-24.55734224,1,Samarang,1
713.4901274,B051S,4/22/2019,0,-110.182128,-24.55658194,1,Samarang,1
713.2008661,B051S,4/23/2019,0,-110.1789928,-24.55643975,1,Samarang,1
713.1970602,B051S,4/24/2019,0,-110.1804236,-24.55701148,1,Samarang,1
713.3254379,B051S,4/25/2019,0,-110.1817402,-24.55661779,1,Samarang,1
713.3071154,B051S,4/26/2019,0,-110.1824571,-24.55662394,1,Samarang,1
713.5467334,B051S,4/27/2019,0,-110.1895858,-24.55911067,1,Samarang,1
713.0869773,B051S,4/28/2019,0,-110.1980133,-24.56073215,1,Samarang,1
713.431034,B051S,4/29/2019,0,-110.1882436,-24.55867744,1,Samarang,1
714.6273312,B051S,4/30/2019,0,-110.1824062,-24.55721811,1,Samarang,1
716.1115228,B051S,5/1/2019,0,-110.1927193,-24.55907346,1,Samarang,1
713.3336418,B051S,5/2/2019,0,-110.1833883,-24.55727899,1,Samarang,1
714.2183339,B051S,5/3/2019,0,-110.1786513,-24.55661795,1,Samarang,1
712.7861403,B051S,5/4/2019,0,-110.1790699,-24.5563956,1,Samarang,1
713.1480074,B051S,5/5/2019,0,-110.1866794,-24.55816574,1,Samarang,1
712.3257528,B051S,5/6/2019,0,-110.1845569,-24.5578322,1,Samarang,1
712.4298671,B051S,5/7/2019,0,-110.1850178,-24.5576029,1,Samarang,1
712.0525246,B051S,5/8/2019,0,-110.1840053,-24.55740103,1,Samarang,1
712.3659287,B051S,5/9/2019,0,-110.1847765,-24.55778058,1,Samarang,1
713.1734534,B051S,5/10/2019,0,-110.192412,-24.55884394,1,Samarang,1
711.2795998,B051S,5/11/2019,0,-110.1850769,-24.55751097,1,Samarang,1
713.0359142,B051S,5/12/2019,0,-110.178641,-24.55716354,1,Samarang,1
713.275786,B051S,5/13/2019,0,-110.1771196,-24.55676345,1,Samarang,1
716.6369806,B051S,5/14/2019,0,-110.1745705,-24.55563336,1,Samarang,1
708.3193263,B051S,5/15/2019,0,-110.1842345,-24.55794354,1,Samarang,1
706.9643217,B051S,5/16/2019,0,-110.178291,-24.55634724,1,Samarang,1
710.756963,B051S,5/17/2019,0,-110.1891941,-24.55888548,1,Samarang,1
709.9284636,B051S,5/18/2019,0,-110.1887565,-24.55871324,1,Samarang,1
707.1319296,B051S,5/19/2019,0,-110.1847601,-24.5574773,1,Samarang,1
706.371709,B051S,5/20/2019,0,-110.1821642,-24.55706841,1,Samarang,1
709.3379877,B051S,5/21/2019,0,-110.1807881,-24.5570479,1,Samarang,1
709.7267414,B051S,5/22/2019,0,-110.1836808,-24.55797798,1,Samarang,1
711.6570333,B051S,5/23/2019,0,-110.1794598,-24.5564237,1,Samarang,1
688.0918018,B051S,5/24/2019,0,-110.1832629,-24.55740775,1,Samarang,1
694.6951256,B051S,5/25/2019,0,-110.1797977,-24.55690049,1,Samarang,1
704.7005648,B051S,5/26/2019,0,-110.1808938,-24.55658901,1,Samarang,1
688.0545453,B051S,5/27/2019,0,-110.1780763,-24.55635677,1,Samarang,1
711.2471375,B051S,5/28/2019,0,-110.1748044,-24.55580861,1,Samarang,1
709.5402073,B051S,5/29/2019,0,-110.1758318,-24.55537174,1,Samarang,1
706.2933509,B051S,5/30/2019,0,-110.1754379,-24.55598026,1,Samarang,1
711.2570558,B051S,5/31/2019,0,-110.193373,-24.55945387,1,Samarang,1
710.4435702,B051S,6/1/2019,0,-110.1895815,-24.55920936,1,Samarang,1
711.8562662,B051S,6/2/2019,0,-110.1726976,-24.55495134,1,Samarang,1
711.1273097,B051S,6/3/2019,0,-110.1961142,-24.56038612,1,Samarang,1
706.7164354,B051S,6/4/2019,0,-110.1889413,-24.55896953,1,Samarang,1
709.9751372,B051S,6/5/2019,0,-110.198766,-24.56102856,1,Samarang,1
706.0633608,B051S,6/6/2019,0,-110.1780862,-24.55553715,1,Samarang,1
712.8646994,B051S,6/7/2019,0,-110.1965043,-24.55991894,1,Samarang,1
712.9395748,B051S,6/8/2019,0,-110.1857913,-24.55845543,1,Samarang,1
711.1761744,B051S,6/9/2019,0,-110.1923497,-24.55963544,1,Samarang,1
709.7337631,B051S,6/10/2019,0,-110.194356,-24.55908308,1,Samarang,1
708.0635023,B051S,6/11/2019,0,-110.1873994,-24.55839072,1,Samarang,1
706.5185948,B051S,6/12/2019,0,-110.1773561,-24.55594978,1,Samarang,1
711.8454757,B051S,6/13/2019,0,-110.1773592,-24.55559244,1,Samarang,1
710.3046414,B051S,6/14/2019,0,-110.1892049,-24.55813953,1,Samarang,1
711.6004523,B051S,6/15/2019,0,-110.1824373,-24.55792329,1,Samarang,1
710.6795581,B051S,6/16/2019,0,-110.1857008,-24.55772471,1,Samarang,1
711.2497014,B051S,6/17/2019,0,-110.1958849,-24.56076004,1,Samarang,1
711.9984157,B051S,6/18/2019,0,-110.1872166,-24.55750039,1,Samarang,1
712.0743109,B051S,6/19/2019,0,-110.1808188,-24.55711618,1,Samarang,1
711.8167333,B051S,6/20/2019,0,-110.1921945,-24.55908467,1,Samarang,1
712.2496054,B051S,6/21/2019,0,-110.1919695,-24.55841865,1,Samarang,1
710.9421525,B051S,6/22/2019,0,-110.1871258,-24.5581492,1,Samarang,1
710.4917773,B051S,6/23/2019,0,-110.1918805,-24.55979441,1,Samarang,1
712.7115015,B051S,6/24/2019,0,-110.1896856,-24.5589496,1,Samarang,1
709.8923249,B051S,6/25/2019,0,-110.178681,-24.55595543,1,Samarang,1
694.7873361,B051S,6/26/2019,0,-110.1699867,-24.5549445,1,Samarang,1
712.222623,B051S,6/27/2019,0,-110.1821232,-24.55789234,1,Samarang,1
711.9257268,B051S,6/28/2019,0,-110.189489,-24.55884949,1,Samarang,1
710.2103721,B051S,6/29/2019,0,-110.1855622,-24.55768926,1,Samarang,1
712.1866932,B051S,6/30/2019,0,-110.1823554,-24.5573396,1,Samarang,1
710.4445458,B051S,7/1/2019,0,-110.183571,-24.55716396,1,Samarang,1
708.0095392,B051S,7/2/2019,0,-110.1813716,-24.55703888,1,Samarang,1
707.8201949,B051S,7/3/2019,0,-110.1866956,-24.55822743,1,Samarang,1
707.6486119,B051S,7/4/2019,0,-110.1807772,-24.5565578,1,Samarang,1
708.5479331,B051S,7/5/2019,0,-110.1865675,-24.55827448,1,Samarang,1
701.7676976,B051S,7/6/2019,0,-110.1732436,-24.55492855,1,Samarang,1
703.9034936,B051S,7/7/2019,0,-110.1779662,-24.55642669,1,Samarang,1
704.8278948,B051S,7/8/2019,0,-110.1776098,-24.55633948,1,Samarang,1
705.2327729,B051S,7/9/2019,0,-110.1826707,-24.55743109,1,Samarang,1
701.4059315,B051S,7/10/2019,0,-110.1905439,-24.5592468,1,Samarang,1
707.024843,B051S,7/11/2019,0,-110.1854101,-24.5580125,1,Samarang,1
706.0296316,B051S,7/12/2019,0,-110.1813322,-24.55762115,1,Samarang,1
707.9082415,B051S,7/13/2019,0,-110.1860426,-24.55788884,1,Samarang,1
709.7624287,B051S,7/14/2019,0,-110.2132671,-24.56325275,1,Samarang,1
711.4805352,B051S,7/15/2019,0,-110.1912553,-24.55959173,1,Samarang,1
705.5308338,B051S,7/16/2019,0,-110.1931093,-24.55923393,1,Samarang,1
707.9190497,B051S,7/17/2019,0,-110.1853248,-24.55788762,1,Samarang,1
712.3379979,B051S,7/18/2019,0,-110.183786,-24.5581076,1,Samarang,1
711.5312713,B051S,7/19/2019,0,-110.1852557,-24.55764919,1,Samarang,1
712.4773508,B051S,7/20/2019,0,-110.1819799,-24.55734365,1,Samarang,1
709.9398697,B051S,7/21/2019,0,-110.181646,-24.55694863,1,Samarang,1
707.9429971,B051S,7/22/2019,0,-110.1800189,-24.55714196,1,Samarang,1
562.7979848,B051S,7/23/2019,0,-110.1939209,-24.55909745,1,Samarang,1
709.0923269,B051S,7/24/2019,0,-110.1917066,-24.56005725,1,Samarang,1
707.4606189,B051S,7/25/2019,0,-110.2053956,-24.5619293,1,Samarang,1
82.9585261,B051S,7/26/2019,0,-110.1983489,-24.5609122,1,Samarang,1
703.4335339,B051S,7/27/2019,0,-110.1932767,-24.55943076,1,Samarang,1
707.8039889,B051S,7/28/2019,0,-110.1894176,-24.55892658,1,Samarang,1
707.5951693,B051S,7/29/2019,0,-110.1897696,-24.55913351,1,Samarang,1
683.0459268,B051S,7/30/2019,0,-110.1954357,-24.5603136,1,Samarang,1
343.3850011,B051S,7/31/2019,0,-110.1976475,-24.56060276,1,Samarang,1
339.803191,B051S,8/1/2019,0,-110.1893908,-24.55926853,1,Samarang,1
336.1990704,B051S,8/2/2019,0,-110.1937313,-24.55956058,1,Samarang,1
332.3239278,B051S,8/3/2019,0,-110.1919627,-24.55936635,1,Samarang,1
329.0623364,B051S,8/4/2019,0,-110.1942417,-24.55968013,1,Samarang,1
325.9162449,B051S,8/5/2019,0,-110.1931511,-24.55951328,1,Samarang,1
322.7737111,B051S,8/6/2019,0,-110.1933941,-24.56005268,1,Samarang,1
319.5366818,B051S,8/7/2019,0,-110.1933818,-24.56023723,1,Samarang,1
316.5036899,B051S,8/8/2019,0,-110.2038028,-24.56148534,1,Samarang,1
312.9282837,B051S,8/9/2019,0,-110.1912025,-24.55967138,1,Samarang,1
309.2890435,B051S,8/10/2019,0,-110.1929361,-24.55921295,1,Samarang,1
0.047857184,B051S,8/11/2019,0,-110.1892109,-24.55905998,1,Samarang,1
0.036946187,B051S,8/12/2019,0,-110.1881332,-24.55902028,1,Samarang,1
0.023283455,B051S,8/13/2019,0,-110.1888704,-24.55776273,1,Samarang,1
0.03766005,B051S,8/14/2019,0,-110.1897032,-24.55844261,1,Samarang,1
0.034196071,B051S,8/15/2019,0,-110.18791,-24.55814355,1,Samarang,1
0.038984325,B051S,8/16/2019,0,-110.1944524,-24.55896065,1,Samarang,1
0.040927753,B051S,8/17/2019,0,-110.1872099,-24.55787315,1,Samarang,1
0.052586817,B051S,8/18/2019,0,-110.1888654,-24.55926128,1,Samarang,1
0.038651855,B051S,8/19/2019,0,-110.1972666,-24.56080496,1,Samarang,1
0.059529698,B051S,8/20/2019,0,-110.1901524,-24.55862233,1,Samarang,1
0.042864843,B051S,8/21/2019,0,-110.1974211,-24.56075526,1,Samarang,1
0.042270174,B051S,8/22/2019,0,-110.1900664,-24.55825185,1,Samarang,1
0.0599406,B051S,8/23/2019,0,-110.1891814,-24.55966037,1,Samarang,1
0.054301143,B051S,8/24/2019,0,-110.1886135,-24.55833404,1,Samarang,1
0.051493134,B051S,8/25/2019,0,-110.1894223,-24.55902032,1,Samarang,1
0.045095607,B051S,8/26/2019,0,-110.1922919,-24.55955671,1,Samarang,1
0.050882539,B051S,8/27/2019,0,-110.1960397,-24.56069635,1,Samarang,1
0.05629871,B051S,8/28/2019,0,-110.2004909,-24.56147144,1,Samarang,1
0.053343713,B051S,8/29/2019,0,-110.194484,-24.55986589,1,Samarang,1
0.061532582,B051S,8/30/2019,0,-110.1865084,-24.55815584,1,Samarang,1
0.056238025,B051S,8/31/2019,0,-110.1869144,-24.55796287,1,Samarang,1
0.03559788,B051S,9/1/2019,0,-110.1823564,-24.55688905,1,Samarang,1
0.05332631,B051S,9/2/2019,0,-110.1848701,-24.55779908,1,Samarang,1
0.05332631,B051S,9/3/2019,0,-110.1848701,-24.55779908,1,Samarang,1
0.05332631,B051S,9/4/2019,0,-110.1848701,-24.55779908,1,Samarang,1
0.05332631,B051S,9/5/2019,0,-110.1848701,-24.55779908,1,Samarang,1
0.048310477,B051S,9/6/2019,0,-110.1901295,-24.55870728,1,Samarang,1
0.05268427,B051S,9/7/2019,0,-110.1901642,-24.55952146,1,Samarang,1
0.05411289,B051S,9/8/2019,0,-110.1893215,-24.55887611,1,Samarang,1
0.04836878,B051S,9/9/2019,0,-110.1874245,-24.55880611,1,Samarang,1
0.046170576,B051S,9/10/2019,0,-110.1901958,-24.55920621,1,Samarang,1
0.041695595,B051S,9/11/2019,0,-110.1895112,-24.55890626,1,Samarang,1
0.039026525,B051S,9/12/2019,0,-110.1929236,-24.55878308,1,Samarang,1
0.03635432,B051S,9/13/2019,0,-110.1978367,-24.56064366,1,Samarang,1
0.053782316,B051S,9/14/2019,0,-110.2090196,-24.5633233,1,Samarang,1
0.043844593,B051S,9/15/2019,0,-110.1912375,-24.55930666,1,Samarang,1
0.05406273,B051S,9/16/2019,0,-110.1895281,-24.55917064,1,Samarang,1
0.051505741,B051S,9/17/2019,0,-110.1885407,-24.55919406,1,Samarang,1
0.058167149,B051S,9/18/2019,0,-110.1842887,-24.55821151,1,Samarang,1
0.049554307,B051S,9/19/2019,0,-110.1867153,-24.55835784,1,Samarang,1
0.037836981,B051S,9/20/2019,0,-110.185955,-24.55808838,1,Samarang,1
0.030486599,B051S,9/21/2019,0,-110.1876445,-24.55747049,1,Samarang,1
0.043141815,B051S,9/22/2019,0,-110.1848947,-24.55801241,1,Samarang,1
0.045132576,B051S,9/23/2019,0,-110.1862568,-24.55781413,1,Samarang,1
0.057564905,B051S,9/24/2019,0,-110.1848935,-24.55713203,1,Samarang,1
0.048669429,B051S,9/25/2019,0,-110.1982135,-24.56043597,1,Samarang,1
0.055205819,B051S,9/26/2019,0,-110.182301,-24.55730014,1,Samarang,1
0.048979652,B051S,9/27/2019,0,-110.1831746,-24.55698074,1,Samarang,1
0.049870277,B051S,9/28/2019,0,-110.1866124,-24.55831005,1,Samarang,1
0.046285022,B051S,9/29/2019,0,-110.1901292,-24.55973418,1,Samarang,1
0.050751544,B051S,9/30/2019,0,-110.1886147,-24.55886248,1,Samarang,1
0.08910775,B051S,10/1/2019,0,-110.2028111,-24.56146058,1,Samarang,1
0.075992195,B051S,10/2/2019,0,-110.211846,-24.56351915,1,Samarang,1
0.040302576,B051S,10/3/2019,0,-110.1962992,-24.5599573,1,Samarang,1
0.052949611,B051S,10/4/2019,0,-110.1834614,-24.55802294,1,Samarang,1
0.056646853,B051S,10/5/2019,0,-110.1932251,-24.56020258,1,Samarang,1
0.054085493,B051S,10/6/2019,0,-110.1895368,-24.55909213,1,Samarang,1
0.032793436,B051S,10/7/2019,0,-110.1903958,-24.55835585,1,Samarang,1
0.072168949,B051S,10/8/2019,0,-110.1978394,-24.56106545,1,Samarang,1
0.058939109,B051S,10/9/2019,0,-110.188984,-24.55937602,1,Samarang,1
0.056426818,B051S,10/10/2019,0,-110.1889056,-24.55836953,1,Samarang,1
0.048616366,B051S,10/11/2019,0,-110.19452,-24.55992641,1,Samarang,1
0.041135037,B051S,10/12/2019,0,-110.1939331,-24.55946717,1,Samarang,1
0.046109137,B051S,10/13/2019,0,-110.1891254,-24.55926519,1,Samarang,1
0.056987952,B051S,10/14/2019,0,-110.1845689,-24.55764555,1,Samarang,1
0.036477381,B051S,10/15/2019,0,-110.1917993,-24.5590285,1,Samarang,1
0.065686199,B051S,10/16/2019,0,-110.1802623,-24.55696376,1,Samarang,1
0.047831489,B051S,10/17/2019,0,-110.1891628,-24.55904457,1,Samarang,1
0.048415839,B051S,10/18/2019,0,-110.1826571,-24.55714985,1,Samarang,1
0.047638846,B051S,10/19/2019,0,-110.1979317,-24.56103955,1,Samarang,1
0.056216299,B051S,10/20/2019,0,-110.1870124,-24.55950435,1,Samarang,1
0.047476663,B051S,10/21/2019,0,-110.1839961,-24.55766739,1,Samarang,1
0.050800921,B051S,10/22/2019,0,-110.1840639,-24.55851704,1,Samarang,1
0.047234184,B051S,10/23/2019,0,-110.1895973,-24.55874661,1,Samarang,1
0.055410114,B051S,10/24/2019,0,-110.1912168,-24.55949372,1,Samarang,1
0.032631296,B051S,10/25/2019,0,-110.1845813,-24.55723065,1,Samarang,1
0.043381104,B051S,10/26/2019,0,-110.1983884,-24.56043404,1,Samarang,1
0.03709618,B051S,10/27/2019,0,-110.1949881,-24.55957862,1,Samarang,1
0.054205437,B051S,10/28/2019,0,-110.1908097,-24.55934097,1,Samarang,1
0.059346072,B051S,10/29/2019,0,-110.2098344,-24.56378664,1,Samarang,1
0.053394904,B051S,10/30/2019,0,-110.194978,-24.56055091,1,Samarang,1
0.043954662,B051S,10/31/2019,0,-110.1917047,-24.55873329,1,Samarang,1
0.043954662,B051S,11/1/2019,0,-110.1917047,-24.55873329,1,Samarang,1
0.055033047,B051S,11/2/2019,0,-110.1978962,-24.56118845,1,Samarang,1
0.063194898,B051S,11/3/2019,0,-110.1963279,-24.56056829,1,Samarang,1
0.049157996,B051S,11/4/2019,0,-110.1919385,-24.55962962,1,Samarang,1
0.065832478,B051S,11/5/2019,0,-110.1919467,-24.55937679,1,Samarang,1
0.072048586,B051S,11/6/2019,0,-110.1942,-24.55994858,1,Samarang,1
0.089949262,B051S,11/7/2019,0,-110.227183,-24.56757256,1,Samarang,1
0.063866128,B051S,11/8/2019,0,-110.2194307,-24.56606749,1,Samarang,1
0.091606795,B051S,11/9/2019,0,-110.2106476,-24.56414326,1,Samarang,1
0.061842786,B051S,11/10/2019,0,-110.216751,-24.56401548,1,Samarang,1
0.061842786,B051S,11/11/2019,0,-110.216751,-24.56401548,1,Samarang,1
0.053693953,B051S,11/12/2019,0,-110.185301,-24.55809927,1,Samarang,1
0.057861469,B051S,11/13/2019,0,-110.1820869,-24.55790115,1,Samarang,1
0.057861469,B051S,11/14/2019,0,-110.1820869,-24.55790115,1,Samarang,1
0.055147164,B051S,11/15/2019,0,-110.1906181,-24.55902587,1,Samarang,1
0.06541272,B051S,11/16/2019,0,-110.1854729,-24.55843689,1,Samarang,1
0.047357212,B051S,11/17/2019,0,-110.1863459,-24.55800753,1,Samarang,1
0.05240895,B051S,11/18/2019,0,-110.1871701,-24.5585473,1,Samarang,1
0.048973589,B051S,11/19/2019,0,-110.192564,-24.55955016,1,Samarang,1
0.054717262,B051S,11/20/2019,0,-110.1859172,-24.55837538,1,Samarang,1
0.053765669,B051S,11/21/2019,0,-110.1890106,-24.55899991,1,Samarang,1
0.043392306,B051S,11/22/2019,0,-110.1915849,-24.5590437,1,Samarang,1
0.037074557,B051S,11/23/2019,0,-110.1893514,-24.5582394,1,Samarang,1
0.037482859,B051S,11/24/2019,0,-110.2003003,-24.56128702,1,Samarang,1
0.067047113,B051S,11/25/2019,0,-110.2095669,-24.56334357,1,Samarang,1
0.061257784,B051S,11/26/2019,0,-110.2106842,-24.56390682,1,Samarang,1
0.035738317,B051S,11/27/2019,0,-110.1958448,-24.5604659,1,Samarang,1
0.039411284,B051S,11/28/2019,0,-110.1947624,-24.55951232,1,Samarang,1
0.073571025,B051S,11/29/2019,0,-110.2054693,-24.56246842,1,Samarang,1
